id,name,category,price,rating,reviewCount,image,description,trending,width,height,depth,images,features,styles,tags,colors
20323805,BILLY Bookcase with glass doors,Bookshelves & bookcases,199,4.7,334,https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__0429309_pe584188_s5.jpg,"BILLY Bookcase with glass doors - dark blue 31 1/2x11 3/4x79 1/2 "". Glass-door cabinet keeps your favorite items free from dust but still visible. A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change. 5 shelves included.",True,31,79,11,https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__0429309_pe584188_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__1051936_pe845817_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__0621651_ph146179_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__0621652_ph146129_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__0442517_pe593829_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__0507345_pe635073_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__0849265_pe646526_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__0498154_ph137137_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-glass-doors-dark-blue__0543816_pe654771_s5.jpg,"BILLY Bookcase with glass doors - dark blue 31 1/2x11 3/4x79 1/2 ""|Glass-door cabinet keeps your favorite items free from dust but still visible|A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change|5 shelves included.","Scandinavian,Minimalist","affordable,spacious,minimalist",dark blue
80487813,EKENABBEN Open shelf unit,Storage shelves & shelving units,69,4.6,550,https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1029351_pe835758_s5.jpg,"EKENABBEN Open shelf unit - aspen/white 27 1/2x13 3/8x60 5/8 "". In EKENABBEN open shelving unit you can store lots of things and easily access them when needed. Adapt the storage to your needs with things like boxes and binders. Easy to assemble. Max. load:44 lbs./shelf.",True,0,0,0,https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1029351_pe835758_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1029350_pe835756_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1029349_pe835757_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1026867_pe834577_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__0985284_pe816566_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1040094_pe840584_s5.jpg,"EKENABBEN Open shelf unit - aspen/white 27 1/2x13 3/8x60 5/8 ""|In EKENABBEN open shelving unit you can store lots of things and easily access them when needed|Adapt the storage to your needs with things like boxes and binders|Easy to assemble|load:44 lbs./shelf.",Modern,affordable,white
90596393,EKENABBEN Open shelf unit,Storage shelves & shelving units,69,4.6,550,https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-blue__1385111_pe963177_s5.jpg,"EKENABBEN Open shelf unit - aspen/blue 27 1/2x13 3/8x60 5/8 "". In EKENABBEN open shelving unit you can store lots of things and easily access them when needed. Adapt the storage to your needs with things like boxes and binders. Easy to assemble. Max. load:44 lbs./shelf.",True,0,0,0,https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-blue__1385111_pe963177_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-blue__1385110_pe963178_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-blue__1040094_pe840584_s5.jpg,"EKENABBEN Open shelf unit - aspen/blue 27 1/2x13 3/8x60 5/8 ""|In EKENABBEN open shelving unit you can store lots of things and easily access them when needed|Adapt the storage to your needs with things like boxes and binders|Easy to assemble|load:44 lbs./shelf.",Modern,affordable,blue
10487816,EKENABBEN Open shelf unit,Storage shelves & shelving units,49,4.6,550,https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1029426_pe835815_s5.jpg,"EKENABBEN Open shelf unit - aspen/white 27 1/2x13 3/8x33 7/8 "". In EKENABBEN open shelving unit you can store lots of things and easily access them when needed. Adapt the storage to your needs with things like boxes and binders. Easy to assemble. Max. load:44 lbs./shelf.",True,0,0,0,https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1029426_pe835815_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1186237_ph180015_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1094847_pe863647_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1495265_ph204091_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1431213_ph193687_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__0985284_pe816566_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-white__1040093_pe840585_s5.jpg,"EKENABBEN Open shelf unit - aspen/white 27 1/2x13 3/8x33 7/8 ""|In EKENABBEN open shelving unit you can store lots of things and easily access them when needed|Adapt the storage to your needs with things like boxes and binders|Easy to assemble|load:44 lbs./shelf.",Modern,affordable,white
40596395,EKENABBEN Open shelf unit,Storage shelves & shelving units,49,4.6,550,https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-blue__1385109_pe963175_s5.jpg,"EKENABBEN Open shelf unit - aspen/blue 27 1/2x13 3/8x33 7/8 "". In EKENABBEN open shelving unit you can store lots of things and easily access them when needed. Adapt the storage to your needs with things like boxes and binders. Easy to assemble. Max. load:44 lbs./shelf.",True,0,0,0,https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-blue__1385109_pe963175_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-blue__1385108_pe963176_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-blue__1431209_ph204300_s5.jpg|https://www.ikea.com/us/en/images/products/ekenabben-open-shelf-unit-aspen-blue__1040093_pe840585_s5.jpg,"EKENABBEN Open shelf unit - aspen/blue 27 1/2x13 3/8x33 7/8 ""|In EKENABBEN open shelving unit you can store lots of things and easily access them when needed|Adapt the storage to your needs with things like boxes and binders|Easy to assemble|load:44 lbs./shelf.",Modern,affordable,blue
70481171,BAGGEBO Bookcase,Bookshelves & bookcases,24,4.6,72,https://www.ikea.com/us/en/images/products/baggebo-bookcase-white__1018918_pe831218_s5.jpg,"BAGGEBO Bookcase - white 19 5/8x11 3/4x31 1/2 "". Shallow shelves help you to use the walls in your home efficiently. They hold a lot of things without taking up much space in the room.",True,19,31,11,https://www.ikea.com/us/en/images/products/baggebo-bookcase-white__1018918_pe831218_s5.jpg|https://www.ikea.com/us/en/images/products/baggebo-bookcase-white__0981555_pe815392_s5.jpg|https://www.ikea.com/us/en/images/products/baggebo-bookcase-white__1094779_pe863617_s5.jpg|https://www.ikea.com/us/en/images/products/baggebo-bookcase-white__0981556_pe815391_s5.jpg|https://www.ikea.com/us/en/images/products/baggebo-bookcase-white__1017402_pe830802_s5.jpg,"BAGGEBO Bookcase - white 19 5/8x11 3/4x31 1/2 ""|Shallow shelves help you to use the walls in your home efficiently|They hold a lot of things without taking up much space in the room.",Modern,affordable,white
19581517,BILLY Bookcase combination,Bookshelves & bookcases,147,4.6,104,https://www.ikea.com/us/en/images/products/billy-bookcase-combination-white__0644497_pe702733_s5.jpg,"BILLY Bookcase combination - white 94 1/2x11x41 3/4 "". Adjustable shelves can be arranged according to your needs. May be used with doors; available in different colors and designs.",True,94,41,11,https://www.ikea.com/us/en/images/products/billy-bookcase-combination-white__0644497_pe702733_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-combination-white__0451350_pe622680_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-combination-white__0367677_ph121199_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-combination-white__1060009_pe849823_s5.jpg,"BILLY Bookcase combination - white 94 1/2x11x41 3/4 ""|Adjustable shelves can be arranged according to your needs|May be used with doors; available in different colors and designs.",Modern,affordable,white
79581821,BILLY Bookcase combination,Bookshelves & bookcases,177,4.6,104,https://www.ikea.com/us/en/images/products/billy-bookcase-combination-dark-brown-oak-effect__1269121_pe929011_s5.jpg,"BILLY Bookcase combination - dark brown oak effect 94 1/2x11x41 3/4 "". WARNING! Tipping hazard – to reduce the risk of this furniture tipping over, it must be securely anchored. Use suitable screws and plugs for your home. If you are uncertain, seek professional advice.",True,94,41,11,https://www.ikea.com/us/en/images/products/billy-bookcase-combination-dark-brown-oak-effect__1269121_pe929011_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-combination-dark-brown-oak-effect__1104317_pe867603_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-combination-dark-brown-oak-effect__1125122_pe875366_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-combination-dark-brown-oak-effect__1060009_pe849823_s5.jpg,"BILLY Bookcase combination - dark brown oak effect 94 1/2x11x41 3/4 ""|Tipping hazard – to reduce the risk of this furniture tipping over, it must be securely anchored|Use suitable screws and plugs for your home|If you are uncertain, seek professional advice.",Modern,affordable,brown
99581820,BILLY Bookcase combination,Bookshelves & bookcases,177,4.6,104,https://www.ikea.com/us/en/images/products/billy-bookcase-combination-brown-walnut-effect__1269120_pe929010_s5.jpg,"BILLY Bookcase combination - brown walnut effect 94 1/2x11x41 3/4 "". WARNING! Tipping hazard – to reduce the risk of this furniture tipping over, it must be securely anchored. Use suitable screws and plugs for your home. If you are uncertain, seek professional advice.",True,94,41,11,https://www.ikea.com/us/en/images/products/billy-bookcase-combination-brown-walnut-effect__1269120_pe929010_s5.jpg,"BILLY Bookcase combination - brown walnut effect 94 1/2x11x41 3/4 ""|Tipping hazard – to reduce the risk of this furniture tipping over, it must be securely anchored|Use suitable screws and plugs for your home|If you are uncertain, seek professional advice.",Modern,affordable,brown
59581822,BILLY Bookcase combination,Bookshelves & bookcases,177,4.6,104,https://www.ikea.com/us/en/images/products/billy-bookcase-combination-oak-effect__1269124_pe929019_s5.jpg,"BILLY Bookcase combination - oak effect 94 1/2x11x41 3/4 "". WARNING! Tipping hazard – to reduce the risk of this furniture tipping over, it must be securely anchored. Use suitable screws and plugs for your home. If you are uncertain, seek professional advice.",True,94,41,11,https://www.ikea.com/us/en/images/products/billy-bookcase-combination-oak-effect__1269124_pe929019_s5.jpg,"BILLY Bookcase combination - oak effect 94 1/2x11x41 3/4 ""|Tipping hazard – to reduce the risk of this furniture tipping over, it must be securely anchored|Use suitable screws and plugs for your home|If you are uncertain, seek professional advice.",Modern,affordable,oak
59581558,BILLY / OXBERG Bookcase with doors,Bookshelves & bookcases,159,4.7,179,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__0669128_pe714860_s5.jpg,"BILLY / OXBERG Bookcase with doors - white 31 1/2x11 3/4x79 1/2 "". A panel door hides your belongings and protects them from dust. A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change.",True,31,79,11,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__0669128_pe714860_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__0851353_pe714856_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__0851357_pe714861_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__1060261_pe849871_s5.jpg,"BILLY / OXBERG Bookcase with doors - white 31 1/2x11 3/4x79 1/2 ""|A panel door hides your belongings and protects them from dust|A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change.","Scandinavian,Minimalist","affordable,spacious,minimalist",white
19563132,BILLY Bookcase with doors,Bookshelves & bookcases,179,4.7,179,https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-brown-walnut-effect__1296327_pe935795_s5.jpg,"BILLY Bookcase with doors - brown walnut effect 31 1/2x11 3/4x79 1/2 "". A panel door hides your belongings and protects them from dust. A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change.",True,31,79,11,https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-brown-walnut-effect__1296327_pe935795_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-brown-walnut-effect__1296452_pe935837_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-brown-walnut-effect__1288847_pe934284_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-brown-walnut-effect__1125121_pe875365_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-brown-walnut-effect__1060261_pe849871_s5.jpg,"BILLY Bookcase with doors - brown walnut effect 31 1/2x11 3/4x79 1/2 ""|A panel door hides your belongings and protects them from dust|A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change.","Scandinavian,Minimalist","affordable,spacious,minimalist",brown
39563131,BILLY Bookcase with doors,Bookshelves & bookcases,179,4.7,179,https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-black-oak-effect__1296321_pe935794_s5.jpg,"BILLY Bookcase with doors - black oak effect 31 1/2x11 3/4x79 1/2 "". A panel door hides your belongings and protects them from dust. A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change.",True,31,79,11,https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-black-oak-effect__1296321_pe935794_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-black-oak-effect__1288845_pe934283_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-black-oak-effect__1288844_pe934281_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-black-oak-effect__1125120_pe875364_s5.jpg|https://www.ikea.com/us/en/images/products/billy-bookcase-with-doors-black-oak-effect__1060261_pe849871_s5.jpg,"BILLY Bookcase with doors - black oak effect 31 1/2x11 3/4x79 1/2 ""|A panel door hides your belongings and protects them from dust|A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change.","Scandinavian,Minimalist","affordable,spacious,minimalist",black
60415054,HAUGA High cabinet with 2 doors,"Cabinets, hutches & cupboards",199,4.7,693,https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-gray__0914110_pe783850_s5.jpg,"HAUGA High cabinet with 2 doors - gray 27 1/2x78 3/8 "". Designed to be used both on its own throughout the home and is also a perfect fit with other furniture in the HAUGA series, either to coordinate the style or create bigger storage solutions. 2 stationary and 4 adjustable shelves included.",True,27,78,18,https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-gray__0914110_pe783850_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-gray__0932665_pe791576_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-gray__0932666_pe791577_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-gray__0943798_pe797047_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-gray__0943812_pe797056_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-gray__0939470_pe794565_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-gray__0976561_ph172481_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-gray__0916667_pe785315_s5.jpg,"HAUGA High cabinet with 2 doors - gray 27 1/2x78 3/8 ""|Designed to be used both on its own throughout the home and is also a perfect fit with other furniture in the HAUGA series, either to coordinate the style or create bigger storage solutions|2 stationary and 4 adjustable shelves included.",Modern,affordable,gray
20415046,HAUGA High cabinet with 2 doors,"Cabinets, hutches & cupboards",199,4.7,693,https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-white__0914112_pe783851_s5.jpg,"HAUGA High cabinet with 2 doors - white 27 1/2x78 3/8 "". Designed to be used both on its own throughout the home and is also a perfect fit with other furniture in the HAUGA series, either to coordinate the style or create bigger storage solutions. 2 stationary and 4 adjustable shelves included.",True,27,78,18,https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-white__0914112_pe783851_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-white__0932669_pe791578_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-white__0932670_pe791579_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-white__0943799_pe797048_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-white__0943813_pe797057_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-white__0939471_pe794566_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-white__0976536_ph173351_s5.jpg|https://www.ikea.com/us/en/images/products/hauga-high-cabinet-with-2-doors-white__0916667_pe785315_s5.jpg,"HAUGA High cabinet with 2 doors - white 27 1/2x78 3/8 ""|Designed to be used both on its own throughout the home and is also a perfect fit with other furniture in the HAUGA series, either to coordinate the style or create bigger storage solutions|2 stationary and 4 adjustable shelves included.",Modern,affordable,white
60601701,NORDHÄGG Picture ledge,Display shelves & picture ledges,4,4.7,27,https://www.ikea.com/us/en/images/products/nordhaegg-picture-ledge-pine__1392158_pe966021_s5.jpg,"NORDHÄGG Picture ledge - pine 17 3/4 "". Perfect to coordinate with other products in solid pine like SKOGSMOSAIK display shelf and cabinets and shelves from the IVAR series. The picture ledge has a special groove to keep smaller frames at the perfect angle.",False,0,1,3,https://www.ikea.com/us/en/images/products/nordhaegg-picture-ledge-pine__1392158_pe966021_s5.jpg|https://www.ikea.com/us/en/images/products/nordhaegg-picture-ledge-pine__1416715_pe975672_s5.jpg|https://www.ikea.com/us/en/images/products/nordhaegg-picture-ledge-pine__1416713_pe975671_s5.jpg|https://www.ikea.com/us/en/images/products/nordhaegg-picture-ledge-pine__1416714_pe975673_s5.jpg,"NORDHÄGG Picture ledge - pine 17 3/4 ""|Perfect to coordinate with other products in solid pine like SKOGSMOSAIK display shelf and cabinets and shelves from the IVAR series|The picture ledge has a special groove to keep smaller frames at the perfect angle.",Modern,"affordable,compact",pine
70339291,FJÄLLBO Shelf unit,Storage shelves & shelving units,149,4.6,467,https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0473388_pe614539_s5.jpg,"FJÄLLBO Shelf unit - black 39 3/8x53 1/2 "". This rustic shelf is made of metal and solid wood which makes every piece of furniture unique. A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change. Part of a series.",True,39,53,14,https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0473388_pe614539_s5.jpg|https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0851645_pe616390_s5.jpg|https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0658090_ph150667_s5.jpg|https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0984742_pe816392_s5.jpg|https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0658091_ph150619_s5.jpg|https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0851657_pe616400_s5.jpg|https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0851649_pe616393_s5.jpg|https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0476522_pe616394_s5.jpg|https://www.ikea.com/us/en/images/products/fjaellbo-shelf-unit-black__0516669_pe640487_s5.jpg,"FJÄLLBO Shelf unit - black 39 3/8x53 1/2 ""|This rustic shelf is made of metal and solid wood which makes every piece of furniture unique|A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change|Part of a series.","Scandinavian,Industrial,Rustic,Minimalist","affordable,spacious,minimalist",black
19483277,BILLY / OXBERG Bookcase with doors,Bookshelves & bookcases,129,4.5,434,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-black-oak-effect__1096920_pe864595_s5.jpg,"BILLY / OXBERG Bookcase with doors - black oak effect 31 1/2x11 3/4x41 3/4 "". BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home. Behind the panel doors you can keep your belongings hidden and free from dust.",True,31,41,11,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-black-oak-effect__1096920_pe864595_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-black-oak-effect__1104566_pe867732_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-black-oak-effect__1104571_pe867737_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-black-oak-effect__1104546_pe867711_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-black-oak-effect__1125120_pe875364_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-black-oak-effect__1060158_pe849847_s5.jpg,"BILLY / OXBERG Bookcase with doors - black oak effect 31 1/2x11 3/4x41 3/4 ""|BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home|Behind the panel doors you can keep your belongings hidden and free from dust.",Modern,"affordable,functional",black
9571236,BILLY / OXBERG Bookcase with doors,Bookshelves & bookcases,109,4.5,434,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__0667847_pe714123_s5.jpg,"BILLY / OXBERG Bookcase with doors - white 31 1/2x11 3/4x41 3/4 "". BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home. Behind the panel doors you can keep your belongings hidden and free from dust.",True,31,41,11,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__0667847_pe714123_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__1415043_pe975077_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__1237706_pe918116_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__1237550_pe918012_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__1415044_pe975059_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__1237565_pe918022_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__0849425_pe714093_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__1060158_pe849847_s5.jpg,"BILLY / OXBERG Bookcase with doors - white 31 1/2x11 3/4x41 3/4 ""|BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home|Behind the panel doors you can keep your belongings hidden and free from dust.",Modern,"affordable,functional",white
59483275,BILLY / OXBERG Bookcase with doors,Bookshelves & bookcases,129,4.5,434,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-oak-effect__1096922_pe864599_s5.jpg,"BILLY / OXBERG Bookcase with doors - oak effect 31 1/2x11 3/4x41 3/4 "". BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home. Behind the panel doors you can keep your belongings hidden and free from dust.",True,31,41,11,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-oak-effect__1096922_pe864599_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-oak-effect__1104568_pe867736_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-oak-effect__1104573_pe867741_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-oak-effect__1104548_pe867715_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-oak-effect__1125123_pe875367_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-oak-effect__1060158_pe849847_s5.jpg,"BILLY / OXBERG Bookcase with doors - oak effect 31 1/2x11 3/4x41 3/4 ""|BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home|Behind the panel doors you can keep your belongings hidden and free from dust.",Modern,"affordable,functional",oak
39483276,BILLY / OXBERG Bookcase with doors,Bookshelves & bookcases,129,4.5,434,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1096924_pe864597_s5.jpg,"BILLY / OXBERG Bookcase with doors - brown walnut effect 31 1/2x11 3/4x41 3/4 "". BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home. Behind the panel doors you can keep your belongings hidden and free from dust.",True,31,41,11,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1096924_pe864597_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1104570_pe867734_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1104575_pe867739_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1415099_pe975124_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1415113_pe975121_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1104550_pe867713_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1125121_pe875365_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1060158_pe849847_s5.jpg,"BILLY / OXBERG Bookcase with doors - brown walnut effect 31 1/2x11 3/4x41 3/4 ""|BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home|Behind the panel doors you can keep your belongings hidden and free from dust.",Modern,"affordable,functional",brown
99483278,BILLY / OXBERG Bookcase with doors,Bookshelves & bookcases,129,4.5,434,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-dark-brown-oak-effect__1096923_pe864598_s5.jpg,"BILLY / OXBERG Bookcase with doors - dark brown oak effect 31 1/2x11 3/4x41 3/4 "". BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home. Behind the panel doors you can keep your belongings hidden and free from dust.",True,31,41,11,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-dark-brown-oak-effect__1096923_pe864598_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-dark-brown-oak-effect__1104569_pe867735_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-dark-brown-oak-effect__1104574_pe867740_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-dark-brown-oak-effect__1104549_pe867714_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-dark-brown-oak-effect__1125122_pe875366_s5.jpg|https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-dark-brown-oak-effect__1060158_pe849847_s5.jpg,"BILLY / OXBERG Bookcase with doors - dark brown oak effect 31 1/2x11 3/4x41 3/4 ""|BILLY is a versatile bookcase that works just as good as a storage unit and is suitable to use in many different ways at home|Behind the panel doors you can keep your belongings hidden and free from dust.",Modern,"affordable,functional",brown
